OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,DECADES,Shape__Area,Shape__Length,Containment_Duration,Month,Decade,C_METHOD_DESCRIPTION,CAUSE_DESCRIPTION
8263,1997,CA,USF,SQF,JACKS,00000000,1997-08-08 00:00:00+00:00,1997-08-18 00:00:00+00:00,1.0,8.0,1.0,5747.024,1990.0,35274348.4648438,44517.6190678675,240.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8264,1997,CA,USF,SQF,ERSKIN,00000000,1997-05-19 00:00:00+00:00,1997-05-20 00:00:00+00:00,2.0,8.0,1.0,45.24128,1990.0,277393.4453125,2056.0760376859,24.0,5,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8265,1997,CA,USF,SQF,THORTON,00000000,1997-09-04 00:00:00+00:00,1997-09-09 00:00:00+00:00,1.0,8.0,1.0,214.9382,1990.0,1311562.7265625,5780.19597472303,120.0,9,1990,Fire Shelter Deployment (Emergency Only),Lightning
8267,1997,CA,USF,BDF,HEMLOCK FIRE - JULY,00000000,1997-07-05 00:00:00+00:00,1997-07-09 00:00:00+00:00,8.0,8.0,1.0,3947.102,1990.0,23392491.3007812,28160.2963127377,96.0,7,1990,Fire Shelter Deployment (Emergency Only),Children
8268,1997,CA,USF,TNF,MAYBERT,00000000,1997-05-21 00:00:00+00:00,1997-05-23 00:00:00+00:00,5.0,,1.0,470.6738,1990.0,3190557.453125,7294.80745738798,48.0,5,1990,,Debris Burning
8279,1997,CA,USF,MDF,WILSON,00000000,1997-07-28 00:00:00+00:00,1997-07-29 00:00:00+00:00,1.0,8.0,1.0,63.23659,1990.0,463323.1953125,4011.71140901617,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8281,1997,CA,USF,MDF,BOOT,00000000,1997-09-26 00:00:00+00:00,1997-09-28 00:00:00+00:00,9.0,8.0,1.0,16.01331,1990.0,114250.58203125,2310.43491116694,48.0,9,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8287,1997,CA,USF,ANF,SHOOTING,00000000,1997-05-01 00:00:00+00:00,1997-05-02 00:00:00+00:00,9.0,8.0,1.0,24.59614,1990.0,146715.203125,1840.48005607209,24.0,5,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8297,1997,CA,USF,INF,DECHAMBEAU,00000000,1997-05-15 00:00:00+00:00,1997-05-16 00:00:00+00:00,1.0,8.0,1.0,42.11316,1990.0,275246.28515625,2371.75544841966,24.0,5,1990,Fire Shelter Deployment (Emergency Only),Lightning
8298,1997,CA,USF,INF,HINDS,00000000,1997-05-05 00:00:00+00:00,1997-05-06 00:00:00+00:00,9.0,8.0,1.0,9.89928,1990.0,63132.2109375,1994.06115038084,24.0,5,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8301,1997,CA,BLM,NOD,SHU DEADWO,00000000,1997-08-09 00:00:00+00:00,1997-08-10 00:00:00+00:00,3.0,8.0,1.0,264.0222,1990.0,1862180.86328125,9358.79963506846,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Smoking
8304,1997,CA,BLM,BBD,AMERICAN,00000000,1997-09-19 00:00:00+00:00,1997-09-20 00:00:00+00:00,11.0,8.0,1.0,1630.588,1990.0,9901307.98046875,20434.9222471625,24.0,9,1990,Fire Shelter Deployment (Emergency Only),Powerline
8305,1997,CA,BLM,BBD,INDIAN,00000000,1997-09-24 00:00:00+00:00,1997-09-25 00:00:00+00:00,8.0,8.0,1.0,33.12743,1990.0,201731.46484375,2212.37070865515,24.0,9,1990,Fire Shelter Deployment (Emergency Only),Children
8308,1997,CA,BLM,BBD,COUNTYLINE,00000000,1997-05-12 00:00:00+00:00,1997-05-13 00:00:00+00:00,2.0,8.0,1.0,453.3643,1990.0,2794079.8359375,9457.17146015209,24.0,5,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8309,1997,CA,BLM,BBD,CALIENTE,00000000,1997-05-17 00:00:00+00:00,1997-05-18 00:00:00+00:00,1.0,8.0,1.0,62.17432,1990.0,376812.9140625,2420.14765198347,24.0,5,1990,Fire Shelter Deployment (Emergency Only),Lightning
8326,1997,CA,USF,BDF,MILL,00000000,1997-09-13 00:00:00+00:00,1997-09-20 00:00:00+00:00,9.0,8.0,1.0,1326.308,1990.0,7864553.90234375,18054.0955011071,168.0,9,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8332,1997,CA,USF,INF,WILLY,00000000,1997-06-13 00:00:00+00:00,1997-08-01 00:00:00+00:00,1.0,8.0,1.0,71.65487,1990.0,451789.20703125,3042.85318862717,1176.0,6,1990,Fire Shelter Deployment (Emergency Only),Lightning
8337,1997,CA,USF,CNF,EAST GRADE,00000000,1997-03-11 00:00:00+00:00,1997-03-12 00:00:00+00:00,9.0,8.0,1.0,339.7711,1990.0,1973714.76171875,8596.81169057699,24.0,3,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8348,1997,CA,USF,ANF,FENTON,00000000,1997-07-01 00:00:00+00:00,1997-07-02 00:00:00+00:00,9.0,8.0,1.0,73.4249,1990.0,436826.875,2767.13567494904,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8349,1997,CA,USF,ANF,FERN,00000000,1997-04-18 00:00:00+00:00,1997-04-24 00:00:00+00:00,9.0,8.0,1.0,41.92315,1990.0,248831.99609375,2005.12863221388,144.0,4,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8350,1997,CA,USF,LPF,LOGAN,00000000,1997-08-04 00:00:00+00:00,1997-08-16 00:00:00+00:00,9.0,8.0,1.0,49490.48,1990.0,299986203.394531,163181.00883559,288.0,8,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8379,1997,CA,USF,INF,TUNAWEE,00000000,1997-09-05 00:00:00+00:00,1997-09-13 00:00:00+00:00,1.0,8.0,1.0,62.6753,1990.0,389015.85546875,3140.14748894683,192.0,9,1990,Fire Shelter Deployment (Emergency Only),Lightning
8380,1997,CA,USF,SQF,CHOKE,00000000,1997-08-06 00:00:00+00:00,1997-08-12 00:00:00+00:00,1.0,8.0,1.0,3933.424,1990.0,24902809.4453125,20361.1866960571,144.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8381,1997,CA,USF,SQF,WHITE,00000000,1997-04-11 00:00:00+00:00,1997-04-13 00:00:00+00:00,9.0,8.0,1.0,22.0374,1990.0,139454.37109375,1789.11208986167,48.0,4,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8382,1997,CA,USF,SQF,NELSON,00000000,1997-04-17 00:00:00+00:00,1997-05-18 00:00:00+00:00,9.0,8.0,1.0,168.5642,1990.0,1048524.671875,4573.1898142048,744.0,4,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8383,1997,CA,USF,SQF,ROADS,00000000,1997-07-06 00:00:00+00:00,1997-07-07 00:00:00+00:00,5.0,8.0,1.0,41.0801,1990.0,254127.6953125,2280.45811047072,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8384,1997,CA,USF,SQF,THUNDER,00000000,1997-07-10 00:00:00+00:00,1997-07-11 00:00:00+00:00,4.0,8.0,1.0,22.55512,1990.0,139134.75,1673.62802352608,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Campfire
8386,1997,CA,USF,SQF,TOWER,00000000,1997-07-04 00:00:00+00:00,1997-07-05 00:00:00+00:00,1.0,8.0,1.0,1185.084,1990.0,7286544.1171875,11401.3701270498,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8388,1997,CA,USF,SQF,HIGHWAY,00000000,1997-08-08 00:00:00+00:00,1997-08-09 00:00:00+00:00,9.0,8.0,1.0,213.6487,1990.0,1309741.265625,5730.34549779075,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8389,1997,CA,USF,SQF,DEMOCRAT,00000000,1997-09-24 00:00:00+00:00,1997-09-28 00:00:00+00:00,7.0,8.0,1.0,812.2969,1990.0,4973990.39453125,15140.2719856741,96.0,9,1990,Fire Shelter Deployment (Emergency Only),Arson
8390,1997,CA,USF,MDF,CDF #6,00000000,1997-07-30 00:00:00+00:00,1997-08-08 00:00:00+00:00,1.0,8.0,1.0,15.12439,1990.0,108859.67578125,1251.59307133274,216.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8392,1997,CA,USF,ANF,SOLEDAD,00000000,1997-07-20 00:00:00+00:00,1997-07-21 00:00:00+00:00,1.0,8.0,1.0,44.30154,1990.0,264192.32421875,1883.01885791489,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8421,1997,CA,USF,ANF,NARROWS,00000000,1997-08-13 00:00:00+00:00,1997-08-23 00:00:00+00:00,5.0,8.0,1.0,18160.34,1990.0,108034151.414062,67723.1294434142,240.0,8,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8422,1997,CA,USF,ANF,HORN,00000000,1997-05-11 00:00:00+00:00,1997-05-15 00:00:00+00:00,1.0,8.0,1.0,40.78406,1990.0,242278.24609375,3085.43770192189,96.0,5,1990,Fire Shelter Deployment (Emergency Only),Lightning
8429,1997,CA,USF,SNF,FULLER,00000000,1997-05-17 00:00:00+00:00,1997-05-31 00:00:00+00:00,1.0,8.0,1.0,11.01649,1990.0,70778.5703125,1176.11618071339,336.0,5,1990,Fire Shelter Deployment (Emergency Only),Lightning
8430,1997,CA,USF,SNF,HELLS,00000000,1997-05-17 00:00:00+00:00,1997-05-22 00:00:00+00:00,9.0,8.0,1.0,17.99587,1990.0,115605.16015625,1418.53025033793,120.0,5,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8431,1997,CA,USF,ENF,LAWYER 2,00000000,1997-10-24 00:00:00+00:00,1997-10-25 00:00:00+00:00,5.0,8.0,1.0,11.10678,1990.0,74555.28515625,1340.27610108049,24.0,10,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8432,1997,CA,USF,ENF,SKY PILOT,00000000,1997-10-09 00:00:00+00:00,1997-10-19 00:00:00+00:00,5.0,8.0,1.0,13.30804,1990.0,88778.56640625,1282.51636925985,240.0,10,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8433,1997,CA,USF,SQF,COFFEE,00000000,1997-09-24 00:00:00+00:00,1997-09-27 00:00:00+00:00,9.0,8.0,1.0,2424.635,1990.0,15084479.90625,23942.9614886006,72.0,9,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8434,1997,CA,USF,STF,NORTH SHORE,,1997-08-06 00:00:00+00:00,1997-08-07 00:00:00+00:00,9.0,2.0,1.0,9.998665,1990.0,65618.078125,1325.17704076266,24.0,8,1990,Indirect Attack (Firebreaks & Barriers),Miscellaneous
8435,1997,CA,USF,STF,LYONS,,1997-10-05 00:00:00+00:00,1997-10-06 00:00:00+00:00,3.0,8.0,1.0,9.674961,1990.0,63363.59765625,1075.72757999774,24.0,10,1990,Fire Shelter Deployment (Emergency Only),Smoking
8437,1997,CA,NPS,KNP,SUGARLOAF,00000000,1997-08-15 00:00:00+00:00,1997-10-26 00:00:00+00:00,1.0,8.0,2.0,280.4754,1990.0,1770304.609375,12331.5103344242,1728.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8438,1997,CA,NPS,KNP,AMPHITHEA,00000000,1997-09-23 00:00:00+00:00,1997-09-30 00:00:00+00:00,18.0,8.0,1.0,242.7219,1990.0,1524735.1484375,9642.49570832855,168.0,9,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous Human Causes
8441,1997,CA,NPS,YNP,KIBBIE,00000018,1997-05-12 00:00:00+00:00,1997-07-27 00:00:00+00:00,1.0,8.0,2.0,101.2472,1990.0,661162.85546875,3859.42853282793,1824.0,5,1990,Fire Shelter Deployment (Emergency Only),Lightning
8445,1996,CA,USF,SQF,CHALOLO #1,00000000,1996-08-18 00:00:00+00:00,1996-08-30 00:00:00+00:00,7.0,8.0,1.0,2678.807,1990.0,16623857.609375,25493.1525066758,288.0,8,1990,Fire Shelter Deployment (Emergency Only),Arson
8446,1996,CA,USF,SQF,PAINT,00000000,1996-07-30 00:00:00+00:00,1996-07-31 00:00:00+00:00,7.0,8.0,1.0,26.75215,1990.0,165930.1328125,2115.68762310589,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Arson
8451,1996,CA,BLM,BBD,COOK,00000000,1996-06-05 00:00:00+00:00,1996-06-06 00:00:00+00:00,2.0,8.0,1.0,615.6661,1990.0,3778171.359375,15633.5993863743,24.0,6,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8455,1996,CA,BLM,BBD,REDRO,00000000,1996-07-20 00:00:00+00:00,1996-07-21 00:00:00+00:00,4.0,8.0,1.0,74.70119,1990.0,485733.1640625,3208.30717857732,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Campfire
8459,1996,CA,BLM,BBD,CHERRY,00000000,1996-09-02 00:00:00+00:00,1996-09-03 00:00:00+00:00,3.0,8.0,1.0,39.03046,1990.0,245095.3359375,2329.18594644756,24.0,9,1990,Fire Shelter Deployment (Emergency Only),Smoking
8461,1996,CA,BLM,NOD,TRINITY,00000000,1996-08-31 00:00:00+00:00,1996-09-01 00:00:00+00:00,7.0,8.0,1.0,76.12572,1990.0,536752.25390625,2832.70032176584,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Arson
8464,1996,CA,BLM,BBD,PANOCHE II,00000000,1996-04-27 00:00:00+00:00,1996-04-28 00:00:00+00:00,11.0,8.0,1.0,7931.955,1990.0,49880114.3828125,40864.9841441145,24.0,4,1990,Fire Shelter Deployment (Emergency Only),Powerline
8471,1996,CA,CDF,FKU,TRIMMER 2,00032476,1996-08-17 00:00:00+00:00,1996-08-19 00:00:00+00:00,7.0,8.0,1.0,6147.729,1990.0,38969495.484375,34944.3024140278,48.0,8,1990,Fire Shelter Deployment (Emergency Only),Arson
8474,1996,CA,CCO,VNC,GORGE,0000034l,1996-07-11 00:00:00+00:00,1996-07-16 00:00:00+00:00,1.0,8.0,1.0,1382.569,1990.0,8276030.11328125,14723.9243988684,120.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8483,1996,CA,USF,LPF,SUR,00000000,1996-10-18 00:00:00+00:00,1996-10-30 00:00:00+00:00,9.0,8.0,1.0,4407.007,1990.0,27484012.6015625,33386.6608766537,288.0,10,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8484,1996,CA,USF,LPF,WILD,00000000,1996-10-07 00:00:00+00:00,1996-10-18 00:00:00+00:00,7.0,8.0,1.0,25512.11,1990.0,157913371.03125,82218.9184706903,264.0,10,1990,Fire Shelter Deployment (Emergency Only),Arson
8489,1996,CA,USF,SQF,FORK,00000000,1996-06-27 00:00:00+00:00,1996-06-28 00:00:00+00:00,7.0,8.0,1.0,11.0872,1990.0,68726.203125,1090.84361866746,24.0,6,1990,Fire Shelter Deployment (Emergency Only),Arson
8492,1996,CA,BIA,DVP,OAK FLAT,00000000,1996-10-10 00:00:00+00:00,1996-10-17 00:00:00+00:00,7.0,8.0,1.0,689.0119,1990.0,4270805.45703125,10655.1988342851,168.0,10,1990,Fire Shelter Deployment (Emergency Only),Arson
8493,1996,CA,USF,SQF,CANYON,00000000,1996-06-04 00:00:00+00:00,1996-06-05 00:00:00+00:00,9.0,8.0,1.0,3336.365,1990.0,20383520.0546875,28085.9141680554,24.0,6,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8496,1996,CA,USF,MDF,CLEAR LAKE,00000000,1996-08-26 00:00:00+00:00,1996-08-29 00:00:00+00:00,1.0,8.0,1.0,70.59639,1990.0,514720.328125,3473.01093396745,72.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8497,1996,CA,USF,MDF,BSFMU#9,00000000,1996-08-28 00:00:00+00:00,1996-08-29 00:00:00+00:00,1.0,8.0,1.0,21.20662,1990.0,154586.4140625,1537.55315637879,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8498,1996,CA,USF,MDF,RANCH,00000000,1996-08-26 00:00:00+00:00,1996-09-02 00:00:00+00:00,1.0,8.0,1.0,464.8242,1990.0,3368541.6796875,9424.85927552752,168.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8502,1996,CA,USF,TNF,GOLD,00000000,1996-08-12 00:00:00+00:00,1996-08-14 00:00:00+00:00,1.0,,1.0,41.82679,1990.0,283435.9609375,2200.35048064014,48.0,8,1990,,Lightning
8504,1996,CA,USF,BDF,BONITA #2,00000000,1996-09-27 00:00:00+00:00,1996-09-28 00:00:00+00:00,7.0,8.0,1.0,96.38255,1990.0,567620.59375,2980.79025822627,24.0,9,1990,Fire Shelter Deployment (Emergency Only),Arson
8509,1996,CA,USF,BDF,WATERMAN 3,00000000,1996-10-26 00:00:00+00:00,1996-10-27 00:00:00+00:00,4.0,8.0,1.0,370.0237,1990.0,2194042.99609375,11762.8253821373,24.0,10,1990,Fire Shelter Deployment (Emergency Only),Campfire
8511,1996,CA,USF,ANF,NORTH FORK,00000000,1996-07-12 00:00:00+00:00,1996-07-20 00:00:00+00:00,2.0,8.0,1.0,246.5186,1990.0,1461320.09765625,7223.12590194729,192.0,7,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8512,1996,CA,USF,INF,TIOGA,00000000,1996-07-14 00:00:00+00:00,1996-07-16 00:00:00+00:00,1.0,8.0,1.0,13.81318,1990.0,90146.36328125,1672.54939622513,48.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8513,1996,CA,USF,INF,BUTTERMILK,00000000,1996-07-29 00:00:00+00:00,1996-07-31 00:00:00+00:00,1.0,8.0,1.0,55.28575,1990.0,354536.02734375,2908.93038264059,48.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8515,1996,CA,USF,SQF,BARTOLAS,00000000,1996-08-13 00:00:00+00:00,1996-08-15 00:00:00+00:00,1.0,8.0,1.0,21.03006,1990.0,129649.33203125,1518.00961216607,48.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8517,1996,CA,USF,SQF,BOREL,00000000,1996-08-01 00:00:00+00:00,1996-08-05 00:00:00+00:00,9.0,8.0,1.0,2523.623,1990.0,15476736.7539062,21465.2373017869,96.0,8,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8518,1996,CA,USF,SQF,DELONEGHA,00000000,1996-08-25 00:00:00+00:00,1996-08-26 00:00:00+00:00,7.0,8.0,1.0,590.8832,1990.0,3621453.0078125,8762.39128273104,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Arson
8519,1996,CA,USF,SQF,GARDEN,00000000,1996-08-01 00:00:00+00:00,1996-08-02 00:00:00+00:00,9.0,8.0,1.0,11.62526,1990.0,71188.40234375,1284.8500423206,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8531,1996,CA,USF,ENF,SPRING,00000000,1996-08-12 00:00:00+00:00,1996-08-14 00:00:00+00:00,1.0,8.0,1.0,16.31894,1990.0,109572.99609375,1475.15303206109,48.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8532,1996,CA,USF,ENF,SILVER,00000000,1996-07-26 00:00:00+00:00,1996-07-27 00:00:00+00:00,9.0,8.0,1.0,31.46093,1990.0,209739.23046875,2176.39696579047,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8533,1996,CA,USF,ENF,KYBURZ,00000000,1996-07-29 00:00:00+00:00,1996-07-30 00:00:00+00:00,9.0,8.0,1.0,14.63603,1990.0,97566.93359375,1634.45423129502,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8534,1996,CA,USF,ENF,UPPER,00000000,1996-08-12 00:00:00+00:00,1996-08-15 00:00:00+00:00,9.0,8.0,1.0,40.3369,1990.0,267453.96875,2203.15755535295,72.0,8,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8535,1996,CA,USF,SRF,LITTLE LOW,00000000,1996-06-18 00:00:00+00:00,1996-06-19 00:00:00+00:00,9.0,8.0,1.0,21.40969,1990.0,148719.8671875,1368.80916444123,24.0,6,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8536,1996,CA,USF,LPF,HIGHWAY 58,00000000,1996-08-15 00:00:00+00:00,1996-08-25 00:00:00+00:00,9.0,8.0,1.0,106969.7,1990.0,652123173.828125,165515.081776069,240.0,8,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8537,1996,CA,USF,SHF,RUSH,00000000,1996-08-13 00:00:00+00:00,1996-08-15 00:00:00+00:00,1.0,8.0,1.0,121.8331,1990.0,862318.1328125,4707.21974068034,48.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8538,1996,CA,USF,SHF,POCKET,00000000,1996-08-13 00:00:00+00:00,1996-08-26 00:00:00+00:00,1.0,8.0,1.0,47.32732,1990.0,338636.08203125,4707.79204886702,312.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8539,1996,CA,USF,SHF,BUTCHER,00000000,1996-08-13 00:00:00+00:00,1996-08-24 00:00:00+00:00,1.0,8.0,1.0,446.6331,1990.0,3188626.47265625,8251.2132585651,264.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8541,1996,CA,BLM,BBD,PANOCHE,00000000,1996-04-15 00:00:00+00:00,1996-04-16 00:00:00+00:00,11.0,8.0,1.0,1277.307,1990.0,8041624.421875,29442.8000415735,24.0,4,1990,Fire Shelter Deployment (Emergency Only),Powerline
8542,1996,CA,BLM,BBD,BLM 3,00000000,1996-06-08 00:00:00+00:00,1996-06-09 00:00:00+00:00,11.0,8.0,1.0,36.03326,1990.0,227322.67578125,2610.08321180829,24.0,6,1990,Fire Shelter Deployment (Emergency Only),Powerline
8543,1996,CA,BLM,NOD,SWASEY,00000000,1996-08-13 00:00:00+00:00,1996-08-14 00:00:00+00:00,9.0,8.0,1.0,51.45359,1990.0,361185.7265625,2309.23737650367,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8548,1996,CA,BLM,BBD,FRECOT,00000000,1996-11-07 00:00:00+00:00,1996-11-08 00:00:00+00:00,5.0,8.0,1.0,62.53095,1990.0,410298.796875,2771.18672136466,24.0,11,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8551,1996,CA,BLM,BBD,58,00000000,1996-06-23 00:00:00+00:00,1996-06-25 00:00:00+00:00,2.0,8.0,1.0,45.49997,1990.0,276999.91796875,2404.6040965828,48.0,6,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8553,1996,CA,BLM,BBD,CUYAMA,00000000,1996-07-03 00:00:00+00:00,1996-07-05 00:00:00+00:00,5.0,8.0,1.0,1400.291,1990.0,8446384.359375,20598.3978679111,48.0,7,1990,Fire Shelter Deployment (Emergency Only),Debris Burning
8555,1996,CA,BLM,BBD,CANYON,00000000,1996-07-04 00:00:00+00:00,1996-07-06 00:00:00+00:00,2.0,8.0,1.0,143.8486,1990.0,937087.47265625,4402.64294397912,48.0,7,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8556,1996,CA,BLM,BBD,WARTHAN,00000000,1996-08-08 00:00:00+00:00,1996-08-09 00:00:00+00:00,9.0,8.0,1.0,921.8256,1990.0,5726056.09375,11062.9856593259,24.0,8,1990,Fire Shelter Deployment (Emergency Only),Miscellaneous
8566,1996,CA,USF,INF,SAGE FLAT,00000000,1996-07-15 00:00:00+00:00,1996-07-17 00:00:00+00:00,2.0,8.0,1.0,2126.709,1990.0,13252397.859375,16472.5507134191,48.0,7,1990,Fire Shelter Deployment (Emergency Only),Equipment Use
8567,1996,CA,USF,TNF,HUNGRY,00000000,1996-06-21 00:00:00+00:00,1996-06-24 00:00:00+00:00,9.0,,1.0,70.1966,1990.0,478358.70703125,2984.32813377282,72.0,6,1990,,Miscellaneous
8584,1996,CA,USF,MNF,FORK,00000000,1996-08-11 00:00:00+00:00,1996-09-07 00:00:00+00:00,7.0,8.0,1.0,83056.95,1990.0,560499658.410156,152170.382834162,648.0,8,1990,Fire Shelter Deployment (Emergency Only),Arson
8614,1996,CA,USF,CNF,CEDAR,00000000,1996-06-10 00:00:00+00:00,1996-06-12 00:00:00+00:00,4.0,8.0,1.0,483.3129,1990.0,2788523.4609375,8421.85464251427,48.0,6,1990,Fire Shelter Deployment (Emergency Only),Campfire
8617,1996,CA,USF,SQF,WILLOW,00000000,1996-07-11 00:00:00+00:00,1996-07-12 00:00:00+00:00,1.0,8.0,1.0,616.9462,1990.0,3777035.62109375,9931.81542420584,24.0,7,1990,Fire Shelter Deployment (Emergency Only),Lightning
8618,1996,CA,USF,SQF,GROUSE,00000000,1996-08-14 00:00:00+00:00,1996-08-16 00:00:00+00:00,1.0,8.0,1.0,40.39431,1990.0,246714.703125,2218.03622281518,48.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8620,1996,CA,USF,MDF,DALTON 3,00000000,1996-08-28 00:00:00+00:00,1996-08-31 00:00:00+00:00,1.0,8.0,1.0,2378.628,1990.0,17305732.0117188,20062.9634738547,72.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8621,1996,CA,USF,MDF,DALTON 1,00000000,1996-08-26 00:00:00+00:00,1996-09-02 00:00:00+00:00,1.0,8.0,1.0,19.87899,1990.0,144436.2890625,1775.5694855358,168.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8622,1996,CA,USF,MDF,MOWITZ 1,00000000,1996-08-26 00:00:00+00:00,1996-09-02 00:00:00+00:00,1.0,8.0,1.0,108.5182,1990.0,788234.6875,4592.31532616039,168.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8623,1996,CA,USF,MDF,SURVEYORS,00000000,1996-08-26 00:00:00+00:00,1996-09-10 00:00:00+00:00,1.0,8.0,1.0,135.6879,1990.0,984781.45703125,6541.12349315188,360.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8624,1996,CA,USF,MDF,JACKS #3 (BSFMU),00000000,1996-09-08 00:00:00+00:00,1996-09-09 00:00:00+00:00,1.0,8.0,1.0,27.02218,1990.0,195602.32421875,2677.43733571731,24.0,9,1990,Fire Shelter Deployment (Emergency Only),Lightning
8625,1996,CA,USF,MDF,DAMON/LONG,00000000,1996-08-26 00:00:00+00:00,1996-08-30 00:00:00+00:00,1.0,8.0,1.0,23380.41,1990.0,169101799.433594,87753.5204723256,96.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8628,1996,CA,USF,LNF,CORDERS,00000000,1996-08-26 00:00:00+00:00,1996-08-29 00:00:00+00:00,1.0,8.0,1.0,2.112644,1990.0,14948.08984375,633.388050951296,72.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8636,1996,CA,USF,SHF,ROCK,00000000,1996-08-13 00:00:00+00:00,1996-08-21 00:00:00+00:00,1.0,8.0,1.0,2527.088,1990.0,17544628.6835938,20711.982466164,192.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8637,1996,CA,USF,SHF,MORRIS,00000000,1996-08-13 00:00:00+00:00,1996-08-25 00:00:00+00:00,1.0,8.0,1.0,468.7081,1990.0,3329962.5078125,9176.21099407621,288.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8638,1996,CA,USF,SHF,EASTFORK,00000000,1996-08-13 00:00:00+00:00,1996-08-25 00:00:00+00:00,1.0,8.0,1.0,164.5444,1990.0,1175011.2109375,5993.11189573444,288.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
8639,1996,CA,USF,SHF,ALTOONA,00000000,1996-08-14 00:00:00+00:00,1996-08-17 00:00:00+00:00,1.0,8.0,1.0,198.4063,1990.0,1416926.19140625,7629.39475197513,72.0,8,1990,Fire Shelter Deployment (Emergency Only),Lightning
